product_name,quantity,price,date
cherry,6,25.6,2022-04-03
mango,28,250.99,2021-09-12
cigarettes,99,123.0,2023-03-09
cherry,43,25.6,2022-05-27
apple,95,10.5,2021-04-17
apple,28,10.5,2023-04-16
cigarettes,10,123.0,2022-01-05
pear,33,15.7,2022-10-28
mango,56,250.99,2023-05-09
cigarettes,87,123.0,2023-10-04
cigarettes,99,123.0,2021-09-14
bread,16,15.4,2022-09-28
cherry,27,25.6,2021-05-07
cherry,9,25.6,2022-08-08
pear,65,15.7,2023-01-18
cherry,93,25.6,2023-07-01
apple,47,10.5,2021-01-05
mango,88,250.99,2023-04-07
bread,42,15.4,2021-11-28
cigarettes,68,123.0,2023-01-28
apple,68,10.5,2021-03-01
mango,32,250.99,2021-05-15
pear,65,15.7,2023-04-09
mango,25,250.99,2022-08-30
cherry,78,25.6,2021-01-24
mango,19,250.99,2021-07-19
apple,44,10.5,2022-05-19
mango,34,250.99,2022-11-19
mango,68,250.99,2021-07-26
apple,74,10.5,2023-08-26
bread,11,15.4,2023-06-03
pear,90,15.7,2022-08-20
apple,45,10.5,2021-09-17
cherry,62,25.6,2023-09-23
mango,16,250.99,2023-04-02
cherry,20,25.6,2023-03-24
pear,19,15.7,2022-10-30
pear,1,15.7,2022-03-06
mango,19,250.99,2021-04-07
pear,95,15.7,2021-11-04
bread,53,15.4,2022-07-11
mango,48,250.99,2023-02-17
mango,94,250.99,2021-02-20
bread,89,15.4,2021-04-14
bread,38,15.4,2021-11-11
pear,7,15.7,2023-01-19
bread,29,15.4,2022-06-04
mango,56,250.99,2023-08-15
pear,60,15.7,2021-06-03
mango,16,250.99,2023-03-20
bread,17,15.4,2022-01-14
mango,96,250.99,2021-10-08
bread,24,15.4,2022-08-06
pear,53,15.7,2022-06-24
bread,95,15.4,2022-08-10
cigarettes,99,123.0,2022-09-09
apple,1,10.5,2022-09-04
mango,83,250.99,2023-05-29
pear,78,15.7,2022-06-12
cigarettes,94,123.0,2023-03-13
bread,87,15.4,2021-05-28
mango,23,250.99,2023-04-06
cherry,24,25.6,2022-04-27
apple,58,10.5,2021-01-03
pear,91,15.7,2023-03-16
cigarettes,27,123.0,2021-06-10
cigarettes,19,123.0,2022-04-12
mango,39,250.99,2023-07-27
cigarettes,79,123.0,2022-02-03
pear,48,15.7,2021-08-15
mango,11,250.99,2021-02-21
cigarettes,42,123.0,2023-01-16
cigarettes,2,123.0,2022-02-17
cigarettes,78,123.0,2022-09-17
bread,79,15.4,2021-11-01
mango,42,250.99,2023-08-07
pear,24,15.7,2022-02-02
pear,10,15.7,2022-06-10
mango,71,250.99,2021-02-26
pear,58,15.7,2023-02-14
apple,33,10.5,2021-08-17
pear,98,15.7,2022-04-05
cigarettes,86,123.0,2023-04-15
apple,20,10.5,2021-07-11
cigarettes,88,123.0,2022-11-26
bread,30,15.4,2023-06-04
bread,48,15.4,2023-06-01
cherry,26,25.6,2022-11-23
apple,49,10.5,2022-01-25
mango,23,250.99,2021-02-12
cherry,87,25.6,2022-02-02
cigarettes,74,123.0,2022-03-07
cherry,51,25.6,2021-09-02
cherry,94,25.6,2021-07-10
apple,4,10.5,2022-07-26
mango,24,250.99,2022-03-14
cigarettes,2,123.0,2023-05-03
apple,25,10.5,2022-06-06
apple,71,10.5,2021-06-17
bread,11,15.4,2021-11-14
cherry,90,25.6,2021-05-17
pear,70,15.7,2023-02-05
bread,25,15.4,2023-07-13
cigarettes,80,123.0,2022-10-21
apple,72,10.5,2021-10-06
apple,40,10.5,2021-06-04
cherry,5,25.6,2023-11-12
bread,50,15.4,2021-04-28
cherry,98,25.6,2022-01-07
apple,25,10.5,2023-02-25
cigarettes,77,123.0,2021-06-27
pear,29,15.7,2023-03-30
bread,49,15.4,2022-09-13
pear,42,15.7,2022-10-20
pear,92,15.7,2021-03-04
pear,90,15.7,2023-09-21
cherry,9,25.6,2022-01-07
cigarettes,15,123.0,2023-04-04
cherry,59,25.6,2023-08-28
mango,79,250.99,2022-04-17
cherry,63,25.6,2023-05-25
pear,67,15.7,2023-11-27
pear,73,15.7,2022-01-09
cherry,29,25.6,2021-04-20
pear,10,15.7,2021-05-02
bread,33,15.4,2023-09-05
cherry,79,25.6,2023-10-20
pear,11,15.7,2023-03-09
pear,76,15.7,2023-11-19
bread,41,15.4,2022-09-18
cigarettes,93,123.0,2022-06-27
mango,25,250.99,2023-10-05
pear,69,15.7,2022-05-30
bread,53,15.4,2021-08-07
bread,84,15.4,2022-07-23
bread,91,15.4,2022-06-02
pear,4,15.7,2023-11-14
apple,80,10.5,2023-08-05
cigarettes,34,123.0,2021-09-11
apple,9,10.5,2021-07-16
cherry,3,25.6,2022-02-03
mango,83,250.99,2022-04-21
apple,81,10.5,2023-03-17
cherry,84,25.6,2022-09-28
pear,91,15.7,2021-02-27
pear,20,15.7,2023-06-25
mango,84,250.99,2023-03-13
bread,80,15.4,2021-11-10
pear,54,15.7,2021-05-18
bread,38,15.4,2022-05-17
bread,49,15.4,2022-01-08
bread,46,15.4,2021-05-28
cigarettes,28,123.0,2022-03-25
bread,90,15.4,2023-03-16
cigarettes,62,123.0,2023-02-25
apple,13,10.5,2023-03-02
pear,3,15.7,2023-07-06
mango,16,250.99,2021-11-06
cherry,4,25.6,2022-05-02
cigarettes,6,123.0,2021-08-23
bread,86,15.4,2021-04-07
cigarettes,25,123.0,2023-03-10
apple,30,10.5,2021-05-13
cherry,35,25.6,2022-01-29
apple,50,10.5,2022-04-25
apple,92,10.5,2021-11-02
pear,32,15.7,2023-09-21
mango,20,250.99,2022-11-15
bread,7,15.4,2021-09-09
bread,17,15.4,2023-06-30
cherry,61,25.6,2023-05-07
bread,64,15.4,2023-01-19
cigarettes,70,123.0,2021-01-27
pear,38,15.7,2021-11-09
cigarettes,34,123.0,2021-03-19
cherry,30,25.6,2022-09-30
cigarettes,32,123.0,2021-06-06
cigarettes,9,123.0,2023-02-23
bread,91,15.4,2022-08-20
cherry,68,25.6,2022-04-24
bread,95,15.4,2022-03-22
mango,18,250.99,2022-05-11
pear,72,15.7,2023-01-24
cigarettes,2,123.0,2022-03-17
pear,11,15.7,2022-09-29
pear,64,15.7,2021-02-21
bread,3,15.4,2022-01-19
cherry,73,25.6,2022-04-10
bread,78,15.4,2021-09-19
bread,77,15.4,2023-05-05
mango,91,250.99,2022-11-02
pear,13,15.7,2023-02-17
bread,19,15.4,2021-08-21
mango,6,250.99,2022-09-13
bread,89,15.4,2023-05-02
cigarettes,13,123.0,2022-07-12
mango,45,250.99,2021-05-10
bread,98,15.4,2021-11-05
bread,35,15.4,2021-07-29
cigarettes,6,123.0,2021-03-04
cherry,72,25.6,2023-01-13
bread,2,15.4,2021-09-28
bread,25,15.4,2021-04-23
apple,32,10.5,2021-03-17
mango,73,250.99,2021-03-19
bread,77,15.4,2022-03-14
mango,3,250.99,2022-08-19
cherry,23,25.6,2023-03-10
cigarettes,48,123.0,2023-11-05
cigarettes,53,123.0,2022-03-19
mango,98,250.99,2023-10-22
cherry,36,25.6,2023-09-04
apple,56,10.5,2023-11-12
apple,15,10.5,2022-02-19
cigarettes,79,123.0,2022-08-20
mango,67,250.99,2023-11-30
mango,11,250.99,2021-04-08
cherry,59,25.6,2023-06-21
cigarettes,18,123.0,2022-07-23
cherry,41,25.6,2021-08-22
cigarettes,40,123.0,2023-06-07
bread,47,15.4,2021-02-26
apple,93,10.5,2022-07-30
mango,98,250.99,2023-03-24
pear,35,15.7,2022-09-28
cherry,73,25.6,2023-08-18
mango,19,250.99,2021-11-09
cherry,23,25.6,2023-11-11
pear,59,15.7,2022-07-25
cherry,84,25.6,2021-09-07
bread,73,15.4,2021-10-21
apple,2,10.5,2023-01-10
mango,27,250.99,2023-10-30
apple,2,10.5,2023-08-16
bread,65,15.4,2023-02-03
pear,89,15.7,2023-08-17
cigarettes,69,123.0,2023-07-16
mango,74,250.99,2022-09-15
mango,55,250.99,2021-02-28
apple,49,10.5,2021-03-14
mango,31,250.99,2021-06-18
pear,23,15.7,2022-09-05
mango,14,250.99,2023-04-02
pear,33,15.7,2021-06-06
cherry,21,25.6,2021-07-03
cigarettes,83,123.0,2022-02-16
cherry,65,25.6,2023-04-23
bread,5,15.4,2021-08-08
mango,56,250.99,2023-09-05
bread,10,15.4,2023-11-16
cigarettes,56,123.0,2021-07-16
cigarettes,52,123.0,2021-05-05
bread,88,15.4,2021-05-02
cigarettes,27,123.0,2022-09-19
cherry,79,25.6,2021-09-28
cherry,93,25.6,2023-09-26
cherry,69,25.6,2023-01-16
cherry,75,25.6,2023-03-18
pear,24,15.7,2022-05-19
cigarettes,36,123.0,2022-07-14
cigarettes,38,123.0,2021-05-14
mango,24,250.99,2023-03-10
mango,82,250.99,2023-07-06
apple,84,10.5,2022-08-17
bread,23,15.4,2021-10-12
cherry,94,25.6,2021-02-07
pear,15,15.7,2023-08-24
cherry,58,25.6,2022-05-07
cherry,32,25.6,2022-02-15
pear,57,15.7,2023-10-09
apple,66,10.5,2021-06-11
bread,2,15.4,2021-03-21
bread,26,15.4,2022-06-11
cherry,35,25.6,2023-01-25
cherry,57,25.6,2021-04-24
bread,36,15.4,2022-11-15
cherry,57,25.6,2023-03-29
bread,81,15.4,2021-02-13
cigarettes,73,123.0,2022-03-04
cigarettes,81,123.0,2023-03-01
apple,40,10.5,2021-08-29
cherry,97,25.6,2023-01-02
cigarettes,22,123.0,2021-04-25
cigarettes,13,123.0,2022-07-03
cigarettes,64,123.0,2021-11-15
mango,57,250.99,2023-09-13
cherry,19,25.6,2023-01-09
bread,74,15.4,2023-06-09
cigarettes,21,123.0,2021-05-29
apple,43,10.5,2022-09-16
cherry,82,25.6,2022-07-30
pear,75,15.7,2022-08-19
apple,84,10.5,2022-04-19
apple,8,10.5,2021-10-16
apple,85,10.5,2023-07-17
cigarettes,71,123.0,2023-07-07
cherry,21,25.6,2023-11-17
cherry,58,25.6,2021-05-11
cigarettes,84,123.0,2021-03-28
cherry,69,25.6,2021-02-15
apple,8,10.5,2022-04-19
mango,43,250.99,2021-08-24
bread,59,15.4,2023-02-20
cigarettes,67,123.0,2023-01-26
mango,80,250.99,2023-09-22
pear,99,15.7,2023-05-11
mango,91,250.99,2023-01-04
apple,44,10.5,2023-01-01
mango,43,250.99,2021-11-08
pear,60,15.7,2023-02-23
mango,19,250.99,2023-07-15
apple,23,10.5,2022-02-08
cherry,25,25.6,2021-02-11
cherry,44,25.6,2022-06-29
cigarettes,38,123.0,2023-09-27
bread,43,15.4,2022-09-02
pear,38,15.7,2022-07-21
pear,77,15.7,2023-09-22
bread,62,15.4,2021-08-14
cigarettes,11,123.0,2022-03-09
mango,31,250.99,2021-06-14
cherry,67,25.6,2021-05-09
pear,80,15.7,2022-03-18
mango,34,250.99,2023-10-03
apple,1,10.5,2021-01-19
cigarettes,77,123.0,2023-05-28
pear,87,15.7,2021-01-30
bread,47,15.4,2021-01-01
apple,90,10.5,2022-09-01
apple,92,10.5,2023-01-22
cigarettes,90,123.0,2023-04-28
cherry,2,25.6,2023-11-28
cigarettes,85,123.0,2021-01-06
apple,43,10.5,2022-03-23
mango,26,250.99,2022-05-28
mango,67,250.99,2021-04-18
apple,29,10.5,2023-01-22
cherry,41,25.6,2023-11-26
apple,5,10.5,2023-03-13
cigarettes,81,123.0,2021-08-28
cigarettes,22,123.0,2021-05-01
cherry,80,25.6,2021-06-26
mango,79,250.99,2023-05-13
cherry,68,25.6,2022-09-16
cigarettes,39,123.0,2023-05-22
cigarettes,40,123.0,2021-03-17
apple,85,10.5,2023-06-09
apple,71,10.5,2023-02-21
cigarettes,21,123.0,2022-06-24
apple,73,10.5,2021-02-25
mango,21,250.99,2021-02-22
cherry,18,25.6,2023-06-29
pear,18,15.7,2022-01-28
mango,57,250.99,2022-02-10
pear,40,15.7,2021-06-09
pear,52,15.7,2022-02-27
mango,26,250.99,2022-02-14
pear,48,15.7,2023-10-26
cigarettes,76,123.0,2023-06-28
cherry,35,25.6,2021-06-19
bread,66,15.4,2022-07-19
apple,6,10.5,2022-02-10
mango,83,250.99,2022-08-23
bread,66,15.4,2021-05-13
cherry,40,25.6,2022-01-24
apple,22,10.5,2021-06-05
cherry,16,25.6,2022-06-05
pear,16,15.7,2021-02-14
mango,68,250.99,2023-02-18
pear,38,15.7,2023-02-25
cherry,81,25.6,2022-01-18
apple,37,10.5,2023-10-08
cigarettes,54,123.0,2022-03-29
cigarettes,32,123.0,2022-02-15
bread,8,15.4,2022-02-17
cherry,31,25.6,2022-10-03
apple,65,10.5,2021-06-08
cigarettes,52,123.0,2023-06-07
cherry,32,25.6,2022-04-02
pear,73,15.7,2022-11-30
cigarettes,28,123.0,2022-11-05
mango,99,250.99,2022-09-10
cherry,82,25.6,2023-05-15
apple,76,10.5,2021-07-14
cigarettes,63,123.0,2021-06-16
pear,27,15.7,2023-06-18
cherry,35,25.6,2021-11-26
cherry,39,25.6,2022-05-12
cigarettes,63,123.0,2022-09-18
bread,77,15.4,2021-07-19
cherry,86,25.6,2022-04-18
mango,60,250.99,2022-06-05
apple,23,10.5,2022-01-16
cigarettes,31,123.0,2023-04-17
apple,69,10.5,2021-02-17
mango,76,250.99,2021-09-18
cigarettes,76,123.0,2022-09-18
cigarettes,72,123.0,2021-07-28
mango,14,250.99,2022-06-08
pear,20,15.7,2021-05-17
cigarettes,66,123.0,2023-05-18
cherry,77,25.6,2023-05-16
mango,92,250.99,2023-01-11
pear,55,15.7,2023-07-10
mango,88,250.99,2021-10-20
mango,33,250.99,2022-10-30
pear,82,15.7,2021-07-30
apple,27,10.5,2023-01-03
pear,31,15.7,2021-10-23
pear,58,15.7,2022-02-05
cherry,16,25.6,2022-03-13
cherry,68,25.6,2023-09-26
mango,46,250.99,2023-07-11
mango,38,250.99,2022-10-08
mango,30,250.99,2021-06-28
mango,36,250.99,2023-09-23
mango,16,250.99,2022-02-03
cherry,41,25.6,2023-10-03
cigarettes,34,123.0,2021-02-02
mango,83,250.99,2021-06-28
cherry,57,25.6,2021-05-10
apple,89,10.5,2021-06-09
mango,40,250.99,2023-11-15
bread,7,15.4,2022-06-18
bread,3,15.4,2021-04-29
pear,39,15.7,2022-02-12
bread,4,15.4,2022-11-10
pear,11,15.7,2023-01-09
bread,60,15.4,2021-01-05
cigarettes,62,123.0,2023-07-18
apple,2,10.5,2022-09-24
apple,34,10.5,2022-03-15
pear,56,15.7,2021-03-12
bread,80,15.4,2023-03-12
bread,60,15.4,2023-11-03
cherry,84,25.6,2022-09-04
cigarettes,89,123.0,2023-05-22
bread,88,15.4,2022-02-20
cigarettes,46,123.0,2023-06-04
cherry,79,25.6,2023-05-10
cherry,24,25.6,2023-06-27
pear,85,15.7,2022-07-26
pear,37,15.7,2021-07-16
apple,58,10.5,2023-08-19
cigarettes,89,123.0,2022-10-05
cigarettes,43,123.0,2023-09-01
cherry,11,25.6,2022-10-26
cigarettes,49,123.0,2021-03-24
cigarettes,84,123.0,2023-03-17
cigarettes,38,123.0,2021-06-23
mango,9,250.99,2022-02-21
cigarettes,23,123.0,2023-02-22
mango,75,250.99,2021-01-04
mango,82,250.99,2021-11-21
cherry,84,25.6,2022-08-08
cigarettes,59,123.0,2021-05-20
pear,7,15.7,2022-03-11
cherry,12,25.6,2021-01-03
mango,8,250.99,2021-08-12
cherry,29,25.6,2023-08-09
pear,15,15.7,2021-04-11
pear,4,15.7,2021-10-05
mango,67,250.99,2022-10-11
pear,49,15.7,2022-03-06
cherry,13,25.6,2021-04-12
bread,22,15.4,2022-04-13
pear,18,15.7,2022-11-23
apple,20,10.5,2021-06-11
bread,45,15.4,2021-08-22
pear,19,15.7,2022-08-15
pear,59,15.7,2021-03-30
bread,20,15.4,2021-09-22
cherry,96,25.6,2021-08-07
cigarettes,46,123.0,2022-09-11
pear,3,15.7,2021-07-28
cherry,90,25.6,2022-10-14
cigarettes,77,123.0,2022-09-18
pear,19,15.7,2021-03-25
pear,58,15.7,2021-04-08
pear,57,15.7,2021-08-01
pear,20,15.7,2022-05-20
cherry,53,25.6,2021-06-24
apple,24,10.5,2022-11-23
cherry,42,25.6,2022-01-19
pear,24,15.7,2021-04-26
mango,60,250.99,2023-07-26
bread,68,15.4,2023-08-18
mango,40,250.99,2023-08-07
cherry,62,25.6,2021-03-13
pear,27,15.7,2021-05-30
bread,7,15.4,2022-11-17
mango,2,250.99,2022-01-10
mango,42,250.99,2023-07-09
cherry,33,25.6,2021-02-13
pear,99,15.7,2023-03-17
cherry,70,25.6,2022-06-26
bread,32,15.4,2021-09-17
apple,15,10.5,2023-05-19
bread,81,15.4,2022-10-22
pear,11,15.7,2022-01-06
bread,33,15.4,2022-11-10
cigarettes,20,123.0,2022-04-25
cherry,1,25.6,2022-05-15
cherry,15,25.6,2021-05-16
mango,26,250.99,2022-07-19
apple,52,10.5,2022-09-26
bread,26,15.4,2021-07-04
cigarettes,82,123.0,2023-07-02
cigarettes,30,123.0,2021-01-30
apple,48,10.5,2022-01-14
mango,46,250.99,2021-11-15
apple,98,10.5,2022-11-21
pear,34,15.7,2021-03-19
bread,13,15.4,2021-11-20
pear,78,15.7,2021-08-14
mango,65,250.99,2021-07-19
cigarettes,88,123.0,2023-03-09
cherry,5,25.6,2021-02-16
bread,96,15.4,2023-11-07
cigarettes,99,123.0,2022-01-03
bread,25,15.4,2022-06-26
bread,2,15.4,2022-01-08
apple,1,10.5,2021-02-18
bread,24,15.4,2021-08-16
pear,29,15.7,2023-06-01
apple,49,10.5,2021-01-28
bread,61,15.4,2022-08-04
cherry,21,25.6,2021-07-13
cigarettes,45,123.0,2021-07-25
bread,21,15.4,2021-08-19
cherry,38,25.6,2022-06-20
cigarettes,61,123.0,2023-10-15
mango,17,250.99,2023-10-25
cherry,24,25.6,2023-05-27
cigarettes,21,123.0,2022-09-03
pear,72,15.7,2021-02-06
pear,32,15.7,2021-08-20
mango,66,250.99,2022-07-15
mango,99,250.99,2023-03-18
pear,21,15.7,2021-09-07
mango,56,250.99,2021-08-03
bread,37,15.4,2021-06-29
cherry,84,25.6,2022-08-17
mango,58,250.99,2021-11-04
apple,79,10.5,2021-11-13
mango,31,250.99,2022-04-17
mango,44,250.99,2022-06-09
pear,2,15.7,2021-11-10
pear,64,15.7,2022-04-07
mango,97,250.99,2021-01-11
bread,51,15.4,2022-01-19
cherry,59,25.6,2021-04-15
cherry,31,25.6,2022-06-30
pear,78,15.7,2021-03-28
cherry,63,25.6,2021-07-04
cherry,58,25.6,2022-07-11
cigarettes,57,123.0,2023-06-15
bread,83,15.4,2022-08-20
cherry,18,25.6,2021-03-15
pear,25,15.7,2021-03-14
mango,72,250.99,2022-01-29
cherry,72,25.6,2021-03-20
cherry,51,25.6,2023-03-27
cherry,25,25.6,2021-01-05
cherry,21,25.6,2023-02-06
bread,23,15.4,2021-02-15
mango,85,250.99,2022-08-26
cherry,47,25.6,2021-11-06
pear,33,15.7,2023-04-19
pear,3,15.7,2023-04-02
apple,62,10.5,2023-02-16
cherry,94,25.6,2023-08-25
bread,88,15.4,2022-01-09
cigarettes,75,123.0,2021-07-19
pear,48,15.7,2023-04-20
cigarettes,31,123.0,2021-04-23
cigarettes,65,123.0,2021-07-10
cigarettes,71,123.0,2021-09-07
cigarettes,87,123.0,2022-11-07
cherry,21,25.6,2022-05-11
bread,80,15.4,2023-11-05
pear,2,15.7,2022-06-06
cigarettes,98,123.0,2021-07-07
bread,11,15.4,2023-01-09
apple,24,10.5,2023-03-06
apple,73,10.5,2023-08-12
cherry,21,25.6,2023-08-09
pear,41,15.7,2021-01-22
apple,63,10.5,2022-11-27
bread,24,15.4,2023-06-04
pear,3,15.7,2022-10-02
bread,13,15.4,2023-10-23
mango,24,250.99,2022-03-23
cherry,84,25.6,2021-04-07
apple,52,10.5,2023-02-05
cigarettes,35,123.0,2021-05-10
apple,9,10.5,2023-01-11
bread,5,15.4,2023-09-21
bread,21,15.4,2023-06-21
cigarettes,97,123.0,2023-03-15
mango,32,250.99,2023-08-28
mango,51,250.99,2022-06-15
apple,83,10.5,2023-07-22
apple,88,10.5,2021-06-23
pear,26,15.7,2022-11-15
pear,87,15.7,2022-04-04
cigarettes,23,123.0,2021-11-24
bread,96,15.4,2023-01-27
bread,21,15.4,2023-10-17
bread,22,15.4,2023-03-29
apple,12,10.5,2021-05-02
bread,19,15.4,2023-04-01
cherry,56,25.6,2021-11-30
mango,69,250.99,2022-09-29
cherry,60,25.6,2022-08-19
bread,2,15.4,2021-05-08
cherry,38,25.6,2021-04-01
cherry,85,25.6,2022-07-04
mango,56,250.99,2021-08-04
mango,25,250.99,2023-11-30
bread,16,15.4,2021-07-22
cherry,96,25.6,2021-06-14
pear,40,15.7,2023-09-08
cherry,97,25.6,2023-11-07
cigarettes,22,123.0,2022-01-16
cigarettes,47,123.0,2023-08-16
mango,96,250.99,2023-07-19
cigarettes,71,123.0,2021-08-30
cigarettes,20,123.0,2023-08-04
cigarettes,82,123.0,2023-05-08
mango,95,250.99,2023-02-09
apple,71,10.5,2021-01-04
cherry,46,25.6,2023-09-03
mango,95,250.99,2023-04-14
mango,44,250.99,2023-02-14
pear,90,15.7,2021-11-29
mango,26,250.99,2021-03-13
mango,48,250.99,2023-11-10
apple,39,10.5,2023-10-07
pear,39,15.7,2021-11-02
mango,40,250.99,2022-06-13
bread,81,15.4,2022-03-14
pear,85,15.7,2023-08-30
pear,93,15.7,2022-08-30
mango,8,250.99,2023-06-11
apple,68,10.5,2023-08-16
mango,40,250.99,2023-08-28
apple,22,10.5,2022-08-16
pear,99,15.7,2022-09-03
pear,47,15.7,2021-06-14
pear,86,15.7,2022-06-10
bread,50,15.4,2022-10-20
apple,62,10.5,2021-07-05
apple,97,10.5,2021-05-19
mango,32,250.99,2023-07-07
pear,63,15.7,2023-05-11
cherry,58,25.6,2021-03-13
apple,16,10.5,2021-01-05
bread,29,15.4,2022-06-07
apple,42,10.5,2021-06-27
apple,73,10.5,2021-09-27
bread,67,15.4,2023-10-22
cherry,34,25.6,2022-09-30
cigarettes,41,123.0,2021-08-01
cherry,69,25.6,2023-03-05
cherry,87,25.6,2022-08-06
bread,23,15.4,2023-03-25
mango,65,250.99,2023-11-02
cherry,39,25.6,2021-07-22
mango,36,250.99,2021-11-14
cherry,66,25.6,2022-09-18
bread,93,15.4,2021-07-15
cigarettes,17,123.0,2022-11-04
apple,58,10.5,2021-07-25
apple,66,10.5,2021-08-02
bread,48,15.4,2023-04-09
pear,33,15.7,2023-07-06
bread,9,15.4,2023-09-17
apple,76,10.5,2023-03-21
apple,8,10.5,2022-11-16
cigarettes,91,123.0,2022-06-05
pear,74,15.7,2023-02-02
mango,95,250.99,2021-02-11
cigarettes,94,123.0,2022-06-12
cigarettes,22,123.0,2021-03-29
mango,55,250.99,2023-07-16
cherry,93,25.6,2023-09-13
cherry,71,25.6,2022-07-23
cigarettes,93,123.0,2022-05-27
bread,15,15.4,2022-02-08
mango,7,250.99,2023-11-15
mango,53,250.99,2021-06-06
cigarettes,49,123.0,2021-03-22
pear,71,15.7,2023-10-29
bread,51,15.4,2021-03-25
pear,96,15.7,2022-08-19
pear,36,15.7,2022-03-17
mango,92,250.99,2021-06-21
cherry,46,25.6,2022-04-24
cherry,38,25.6,2022-05-09
bread,1,15.4,2022-11-12
apple,58,10.5,2021-04-28
apple,98,10.5,2022-01-05
apple,27,10.5,2023-03-24
bread,99,15.4,2021-11-17
bread,71,15.4,2023-07-24
apple,70,10.5,2022-09-15
apple,71,10.5,2021-07-05
mango,12,250.99,2021-07-09
apple,77,10.5,2023-04-06
bread,56,15.4,2021-09-05
cherry,59,25.6,2023-06-01
mango,56,250.99,2021-11-19
cigarettes,36,123.0,2022-03-09
cigarettes,29,123.0,2021-11-12
cherry,72,25.6,2021-05-17
cigarettes,96,123.0,2023-01-05
cigarettes,12,123.0,2023-06-12
apple,20,10.5,2023-08-07
pear,86,15.7,2023-09-26
bread,13,15.4,2023-11-12
apple,81,10.5,2022-07-16
bread,89,15.4,2022-06-30
bread,41,15.4,2023-04-26
mango,74,250.99,2022-04-19
mango,27,250.99,2021-01-02
cherry,36,25.6,2021-04-23
apple,81,10.5,2023-11-05
pear,6,15.7,2023-04-13
mango,30,250.99,2022-04-17
pear,46,15.7,2022-05-10
mango,83,250.99,2022-09-02
apple,10,10.5,2022-11-11
cigarettes,93,123.0,2023-01-21
pear,62,15.7,2023-07-13
apple,68,10.5,2023-01-27
cigarettes,11,123.0,2023-07-01
cigarettes,76,123.0,2023-04-16
cigarettes,69,123.0,2023-02-09
cigarettes,94,123.0,2021-08-27
mango,28,250.99,2023-11-01
mango,9,250.99,2023-02-23
mango,79,250.99,2022-10-07
mango,1,250.99,2023-06-21
pear,49,15.7,2021-10-04
pear,42,15.7,2021-07-24
mango,47,250.99,2021-09-09
apple,13,10.5,2022-03-12
mango,71,250.99,2021-04-28
cherry,49,25.6,2023-09-07
cigarettes,91,123.0,2023-02-24
bread,87,15.4,2022-04-05
mango,74,250.99,2021-10-16
cherry,45,25.6,2021-10-02
apple,34,10.5,2023-03-26
mango,15,250.99,2022-07-16
cigarettes,60,123.0,2022-05-24
bread,15,15.4,2022-11-08
pear,35,15.7,2022-02-20
cigarettes,70,123.0,2023-02-23
apple,32,10.5,2023-04-20
pear,21,15.7,2021-05-09
pear,86,15.7,2022-05-28
pear,48,15.7,2022-07-18
cigarettes,10,123.0,2023-05-25
pear,41,15.7,2022-04-30
mango,55,250.99,2022-11-05
mango,69,250.99,2023-05-15
cigarettes,91,123.0,2021-11-02
pear,79,15.7,2021-10-12
cherry,77,25.6,2022-01-05
pear,77,15.7,2022-02-15
cigarettes,5,123.0,2023-06-28
cherry,76,25.6,2021-07-26
apple,37,10.5,2021-02-15
apple,68,10.5,2021-02-16
cigarettes,42,123.0,2022-05-08
mango,44,250.99,2023-06-02
mango,41,250.99,2023-07-06
bread,46,15.4,2023-09-16
mango,73,250.99,2023-01-18
mango,93,250.99,2022-06-10
apple,14,10.5,2023-06-17
bread,7,15.4,2022-06-03
mango,8,250.99,2023-05-11
cherry,93,25.6,2021-07-02
pear,68,15.7,2023-04-09
bread,71,15.4,2023-10-01
apple,33,10.5,2022-11-07
cigarettes,40,123.0,2022-10-01
mango,85,250.99,2022-04-09
pear,49,15.7,2023-04-06
apple,50,10.5,2022-07-12
bread,54,15.4,2022-03-26
apple,72,10.5,2022-05-01
bread,98,15.4,2021-07-26
cigarettes,46,123.0,2021-05-08
mango,89,250.99,2022-05-29
mango,51,250.99,2022-09-01
mango,33,250.99,2023-11-08
bread,94,15.4,2021-05-13
cherry,98,25.6,2021-01-24
apple,31,10.5,2021-05-09
bread,37,15.4,2022-03-18
bread,14,15.4,2022-04-09
bread,91,15.4,2022-11-23
mango,64,250.99,2022-06-11
mango,86,250.99,2022-03-16
bread,36,15.4,2022-04-13
bread,22,15.4,2021-03-01
bread,87,15.4,2022-05-06
cherry,40,25.6,2022-01-16
cherry,61,25.6,2022-07-19
cigarettes,12,123.0,2023-09-18
mango,4,250.99,2021-10-09
cigarettes,49,123.0,2021-03-02
pear,18,15.7,2022-08-22
bread,88,15.4,2023-07-20
bread,3,15.4,2023-01-04
apple,52,10.5,2023-04-23
cherry,45,25.6,2023-11-17
pear,82,15.7,2023-01-25
apple,81,10.5,2021-04-05
bread,79,15.4,2021-06-14
mango,21,250.99,2022-05-19
mango,79,250.99,2023-05-26
mango,59,250.99,2023-11-16
cherry,75,25.6,2023-09-29
cigarettes,56,123.0,2023-04-25
bread,17,15.4,2023-09-12
apple,86,10.5,2023-10-28
mango,60,250.99,2022-01-13
mango,41,250.99,2023-04-26
cherry,12,25.6,2021-04-13
bread,60,15.4,2022-10-25
apple,65,10.5,2023-03-19
mango,53,250.99,2022-11-17
bread,99,15.4,2023-01-12
mango,65,250.99,2022-07-21
